id,headword,normalized_headword,pronunciation,pos,pos_tag,morph,etymology,gloss_en,gloss_ru,definition,senses,examples,source,page,confidence,notes,pronunciation_ipa,pronunciation_deva,pron_confidence,pron_note,pron_token_sample
2115,Jishká or -u,Jishka or -u,,ADV.,adv.,,,Wherever,,Wherever,,"m.; f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jishká or -u,Jishká ओr -u,low,unmapped_chars_sample='Jishká' count=11,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 's', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': None, 'char': 'k', 'pos': 4}, {'matched': None, 'char': 'á', 'pos': 5}]"
2116,Jishu or -á,Jishu or -a,,ADJ.,adj.,,H. jaisā,As,,As,,"m.; f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jishu or -á,Jishu ओr -á,low,unmapped_chars_sample='Jishu ' count=10,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 's', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2117,Jitáwṇu,Jitawnu,,V.T.,v.t. re.,,,To cause or allow to win,,To cause or allow to win,,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jitáwṇu,Jitáwṇu,low,unmapped_chars_sample='Jitáwṇ' count=7,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2118,Jitdá,Jitda,,P.P.,p.p.,,,Winning,,Winning,,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jitdá,Jitdá,low,unmapped_chars_sample='Jitdá' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}]"
2119,Jitiá or jitiṛó,Jitia or jitiro,,P.P.,p.p.,,,Having won,,Having won,,,mainDictionary_repaired.csv,65,original,,Jitiá or jitiṛoː,Jitiá ओr jitiṛओ (lengthened),low,unmapped_chars_sample='Jitiá ' count=13,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2120,Jitṇu,Jitnu,,V.T.,v.t. re.,,,"To win, to overcome, to conquer",,"To win, to overcome, to conquer",,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jitṇu,Jitṇu,low,unmapped_chars_sample='Jitṇu' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}]"
2121,Jitú,Jitu,,NOUN,n.m.,,,Conqueror,,Conqueror,,,mainDictionary_repaired.csv,65,original,,Jitú,Jitú,low,unmapped_chars_sample='Jitú' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'ú', 'pos': 3}]"
2122,Jitu-huňḍu,Jitu-hundu,,P.P.,p.p.,,,"Won, conquered",,"Won, conquered",,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jitu-huňḍu,Jitu-huňḍu,low,unmapped_chars_sample='Jitu-h' count=10,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'u', 'pos': 3}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'h', 'pos': 5}]"
2123,Jíú,Jiu,,NOUN,n.m.,,S. jīva,"The soul, life, disposition",,"The soul, life, disposition",,Also Jí,mainDictionary_repaired.csv,65,original,,Jíú,Jíú,low,unmapped_chars_sample='Jíú' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'ú', 'pos': 2}]"
2124,Jíúň or jyúň,Jiun or jyun,,NOUN,n.m.,,S. Yama,(1) Death; (2) The deity of death,,(1) Death; (2) The deity of death,,,mainDictionary_repaired.csv,65,original,,Jíúň or jyúň,Jíúň ओr jyúň,low,unmapped_chars_sample='Jíúň r' count=11,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'ú', 'pos': 2}, {'matched': None, 'char': 'ň', 'pos': 3}, {'matched': None, 'char': ' ', 'pos': 4}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 5, 'len': 1, 'note': 'Mid-back rounded vowel'}]"
2125,Jíúňdá or jyúňdá,Jiunda or jyunda,,ADJ.,adj.,,,Living,,Living,,"m.; f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jíúňdá or jyúňdá,Jíúňdá ओr jyúňdá,low,unmapped_chars_sample='Jíúňdá' count=15,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'ú', 'pos': 2}, {'matched': None, 'char': 'ň', 'pos': 3}, {'matched': None, 'char': 'd', 'pos': 4}, {'matched': None, 'char': 'á', 'pos': 5}]"
2126,Jíwaṇu,Jiwanu,,V.V.,v.v. re.,,,"To live, to pass one's life",,"To live, to pass one's life",,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jíwaṇu,Jíwअṇu,low,unmapped_chars_sample='Jíwṇu' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'w', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṇ', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2127,Jíwáwṇu,Jiwawnu,,V.I.,v.i. re.,,,To cause or allow to live,,To cause or allow to live,,"f. -í, pl. -é",mainDictionary_repaired.csv,65,original,,Jíwáwṇu,Jíwáwṇu,low,unmapped_chars_sample='Jíwáwṇ' count=7,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'w', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2128,Jíwi-jáṇu,Jiwi-janu,,V.I.,v.i. ir.,,,"To perish, to be bereft of life",,"To perish, to be bereft of life",,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jíwi-jáṇu,Jíwi-jáṇu,low,unmapped_chars_sample='Jíwi-j' count=9,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'w', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'j', 'pos': 5}]"
2129,Jíwiṛó,Jiwiro,,P.P.,p.p.,,,Having lived,,Having lived,,,mainDictionary_repaired.csv,66,original,,Jíwiṛoː,Jíwiṛओ (lengthened),low,unmapped_chars_sample='Jíwiṛ' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'í', 'pos': 1}, {'matched': None, 'char': 'w', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'ṛ', 'pos': 4}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 5, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}]"
2130,Jmháí,Jmhai,,N.F.,n.f.,,H. jamhāī,Yawning,,Yawning,,"-áwṇí, v.s. re. To yawn",mainDictionary_repaired.csv,66,original,,Jmháí,Jmháí,low,unmapped_chars_sample='Jmháí' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'm', 'pos': 1}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}, {'matched': None, 'char': 'í', 'pos': 4}]"
2131,Jmhiyálí,Jmhiyali,,N.F.,n.f.,,,(1) Chin; (2) The lower part of the mouth,,(1) Chin; (2) The lower part of the mouth,,,mainDictionary_repaired.csv,66,original,,Jmhiyálí,Jmhiyálí,low,unmapped_chars_sample='Jmhiyá' count=8,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'm', 'pos': 1}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'y', 'pos': 4}, {'matched': None, 'char': 'á', 'pos': 5}]"
2132,Jo or Ju,Jo or Ju,,PRO.,pro.,,,"Who, which, or that",,"Who, which, or that",,"As Ju kál áwu-thú, sé kuṇ thú? 'Who was the man, who came yesterday?'",mainDictionary_repaired.csv,66,original,,Jo or Ju,Jओ ओr Ju,low,unmapped_chars_sample='J r Ju' count=6,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': ' ', 'pos': 2}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 3, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'r', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2133,Jo,Jo,,NOUN,n.m.,,,See Jau,,See Jau,,,mainDictionary_repaired.csv,66,original,,Jo,Jओ,low,unmapped_chars_sample='J' count=1,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}]"
2134,Jó'ch,Jo'ch,,N.F.,n.f.,,,A rope to fasten the yoke to the plough,,A rope to fasten the yoke to the plough,,Also jot,mainDictionary_repaired.csv,66,original,,Joː't͡ʃ,Jओ (lengthened)'च/छ,low,unmapped_chars_sample='J'' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 1, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 3, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}]"
2135,Jó'k,Jo'k,,N.F.,n.f.,,S. Jalaukā,A leech,,A leech,,"-o, pl. Leeches. -láṇí, v.i. re. To apply leeches",mainDictionary_repaired.csv,66,original,,Joː'k,Jओ (lengthened)'k,low,unmapped_chars_sample='J'k' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 1, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': None, 'char': 'k', 'pos': 3}]"
2136,Joṛ,Jor,,N.F.,n.f.,,H. jaṛ,A root,,A root,,cf. Jauṛ,mainDictionary_repaired.csv,66,original,,Joṛ,Jओṛ,low,unmapped_chars_sample='Jṛ' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}]"
2137,Jor,Jor,,NOUN,n.m.,,P. zor,"Might or power, strength",,"Might or power, strength",,,mainDictionary_repaired.csv,66,original,,Jor,Jओr,low,unmapped_chars_sample='Jr' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'r', 'pos': 2}]"
2138,Joṛ,Jor,,NOUN,n.m.,,,"(1) Joining, junction; (2) Total",,"(1) Joining, junction; (2) Total",,"-deṇá, v.i. re. To add; -páṇá, v.t. re. To add (a piece)",mainDictionary_repaired.csv,66,original,,Joṛ,Jओṛ,low,unmapped_chars_sample='Jṛ' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}]"
2139,Joṛá,Jora,,NOUN,n.m.,,,(1) A pair; (2) A pair of shoes,,(1) A pair; (2) A pair of shoes,,"-márná, v.t. re. To beat with shoes. (Syn. Pám)",mainDictionary_repaired.csv,66,original,,Joṛá,Jओṛá,low,unmapped_chars_sample='Jṛá' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}]"
2140,Joṛáwṇu,Jorawnu,,V.T.,v.t. re.,,,See Jráwṇu,,See Jráwṇu,,,mainDictionary_repaired.csv,66,original,,Joṛáwṇu,Jओṛáwṇu,low,unmapped_chars_sample='Jṛáwṇu' count=6,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2141,Joṛdá,Jorda,,P.P.,p.p.,,,Joining,,Joining,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Joṛdá,Jओṛdá,low,unmapped_chars_sample='Jṛdá' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}]"
2142,Joṛiá or joṛiṛó,Joria or joriro,,P.P.,p.p.,,,"Having joined, having added",,"Having joined, having added",,,mainDictionary_repaired.csv,66,original,,Joṛiá or joṛiṛoː,Jओṛiá ओr jओṛiṛओ (lengthened),low,unmapped_chars_sample='Jṛiá r' count=11,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2143,Joṛṇu,Jornu,,V.T.,v.t. re.,,,"To join, to add",,"To join, to add",,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Joṛṇu,Jओṛṇu,low,unmapped_chars_sample='Jṛṇu' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}]"
2144,Joṛ-ṇu,Jor-nu,,V.T.,v.t. re.,,H. joṛnā,"To join, to unite by repairs",,"To join, to unite by repairs",,,mainDictionary_repaired.csv,66,original,,Joṛ-ṇu,Jओṛ-ṇu,low,unmapped_chars_sample='Jṛ-ṇu' count=5,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': '-', 'pos': 3}, {'matched': None, 'char': 'ṇ', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2145,Joṛu-huňḍu,Joru-hundu,,P.P.,p.p.,,,"Joined, added",,"Joined, added",,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Joṛu-huňḍu,Jओṛu-huňḍu,low,unmapped_chars_sample='Jṛu-hu' count=9,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': None, 'char': 'u', 'pos': 3}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'h', 'pos': 5}]"
2146,Jó't,Jo't,,N.F.,n.f.,,,(1) See Jó'ch; (2) Flame of a lamp; (3) A hill peak,,(1) See Jó'ch; (2) Flame of a lamp; (3) A hill peak,,,mainDictionary_repaired.csv,66,original,,Joː't,Jओ (lengthened)'t,low,unmapped_chars_sample='J't' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 1, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': None, 'char': 't', 'pos': 3}]"
2147,Jotáwṇu,Jotawnu,,V.T.,v.t. re.,,,To cause or allow to plough,,To cause or allow to plough,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jotáwṇu,Jओtáwṇu,low,unmapped_chars_sample='Jtáwṇu' count=6,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'á', 'pos': 3}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2148,Jotdá,Jotda,,P.P.,p.p.,,,Ploughing,,Ploughing,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jotdá,Jओtdá,low,unmapped_chars_sample='Jtdá' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'd', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}]"
2149,Jotí,Joti,,N.F.,n.f.,,S. Jyotiṣh,Light (of the sun or a lamp),,Light (of the sun or a lamp),,,mainDictionary_repaired.csv,66,original,,Jotí,Jओtí,low,unmapped_chars_sample='Jtí' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'í', 'pos': 3}]"
2150,Jotiá or Jotiṛó,Jotia or Jotiro,,P.P.,p.p.,,,Having ploughed,,Having ploughed,,,mainDictionary_repaired.csv,66,original,,Jotiá or Jotiṛoː,Jओtiá ओr Jओtiṛओ (lengthened),low,unmapped_chars_sample='Jtiá r' count=11,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'á', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2151,Jotṇu,Jotnu,,V.T.,v.t. re.,,,To plough,,To plough,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jotṇu,Jओtṇu,low,unmapped_chars_sample='Jtṇu' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}]"
2152,Jotu-huňḍu,Jotu-hundu,,P.P.,p.p.,,,Ploughed,,Ploughed,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jotu-huňḍu,Jओtu-huňḍu,low,unmapped_chars_sample='Jtu-hu' count=9,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 't', 'pos': 2}, {'matched': None, 'char': 'u', 'pos': 3}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'h', 'pos': 5}]"
2153,Jpóṛ,Jpor,,NOUN,n.m.,,,A fool,,A fool,,Also jupóṛ,mainDictionary_repaired.csv,66,original,,Jpoːṛ,Jpओ (lengthened)ṛ,low,unmapped_chars_sample='Jpṛ' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'p', 'pos': 1}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 2, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}, {'matched': None, 'char': 'ṛ', 'pos': 3}]"
2154,Jraiňṭh,Jrainth,,NOUN,n.m.,,,A kind of wild pear,,A kind of wild pear,,,mainDictionary_repaired.csv,66,original,,Jraiňṭh,Jrअiňṭh,low,unmapped_chars_sample='Jriňṭh' count=6,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'r', 'pos': 1}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 2, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'i', 'pos': 3}, {'matched': None, 'char': 'ň', 'pos': 4}, {'matched': None, 'char': 'ṭ', 'pos': 5}]"
2155,Jráwṇu,Jrawnu,,V.T.,v.t. re.,,,To cause or allow to join,,To cause or allow to join,,"f. -í, pl. -é",mainDictionary_repaired.csv,66,original,,Jráwṇu,Jráwṇu,low,unmapped_chars_sample='Jráwṇu' count=6,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'r', 'pos': 1}, {'matched': None, 'char': 'á', 'pos': 2}, {'matched': None, 'char': 'w', 'pos': 3}, {'matched': None, 'char': 'ṇ', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2156,Jrolí,Jroli,,N.F.,n.f.,,,See Jaṛolí,,See Jaṛolí,,,mainDictionary_repaired.csv,66,original,,Jrolí,Jrओlí,low,unmapped_chars_sample='Jrlí' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'r', 'pos': 1}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 2, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'l', 'pos': 3}, {'matched': None, 'char': 'í', 'pos': 4}]"
2157,Ju,Ju,,PRO.,pro.,,,See Jo,,See Jo,,,mainDictionary_repaired.csv,66,original,,Ju,Ju,low,unmapped_chars_sample='Ju' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'u', 'pos': 1}]"
2158,Ju,Ju,,RE.,re. pro.,,,"Who or which,Agentive Juméň,66",,"Who or which,Agentive Juméň,66",,,mainDictionary_repaired.csv,,original,,Ju,Ju,low,unmapped_chars_sample='Ju' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'u', 'pos': 1}]"
2159,Jú,Ju,,N.F.,n.f.,,,Louse,,Louse,,"pl. Júwó, Lice. -parṇí, v.i. re. To suffer from lice",mainDictionary_repaired.csv,66,original,,Jú,Jú,low,unmapped_chars_sample='Jú' count=2,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'ú', 'pos': 1}]"
2160,Júb,Jub,,N.F.,n.f.,,S. Dūrvā,"Bent grass (Panicum dactylon), said to mean 'That which hurts sin.'",,"Bent grass (Panicum dactylon), said to mean 'That which hurts sin.'",,"-o-rí-ḍálí, n.f. A plant of bent grass; -jámṇí, v.i. re. To grow, of bent grass",mainDictionary_repaired.csv,66,original,,Júb,Júb,low,unmapped_chars_sample='Júb' count=3,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'ú', 'pos': 1}, {'matched': None, 'char': 'b', 'pos': 2}]"
2161,Jubaṛ or Jubṛ,Jubar or Jubr,,NOUN,n.m.,,,"Meadow, a level space with grass on it",,"Meadow, a level space with grass on it",,"-bahṇu, v.v. re. To make a new field, to cultivate waste land",mainDictionary_repaired.csv,66,original,,Jubaṛ or Jubṛ,Jubअṛ ओr Jubṛ,low,unmapped_chars_sample='Jubṛ r' count=11,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'u', 'pos': 1}, {'matched': None, 'char': 'b', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṛ', 'pos': 4}, {'matched': None, 'char': ' ', 'pos': 5}]"
2162,Júhṛ,Juhr,,NOUN,n.m.,,,See Jubaṛ,,See Jubaṛ,,,mainDictionary_repaired.csv,66,original,,Júhṛ,Júhṛ,low,unmapped_chars_sample='Júhṛ' count=4,"[{'matched': None, 'char': 'J', 'pos': 0}, {'matched': None, 'char': 'ú', 'pos': 1}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': None, 'char': 'ṛ', 'pos': 3}]"
